"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"6","Mo Alie-Cox (IND)","2","4","37","18.5","19","0","1","0","0","0","0","1","9.7","9.7","0.1%"
"7","Kyle Pitts (ATL)","7","8","88","12.6","32","1","0","0","0","0","0","1","8.8","8.8","89.9%"
"8","Brenton Strange (JAC)","4","4","24","6.0","12","0","1","0","0","0","0","1","8.4","8.4","9.9%"
"9","Connor Heyward (PIT)","2","4","23","11.5","16","0","1","0","0","0","0","1","8.3","8.3","0.1%"
"10","Jordan Akins (CLE)","3","3","22","7.3","10","0","1","0","0","0","0","1","8.2","8.2","0.7%"
"11","Foster Moreau (NO)","2","2","13","6.5","7","0","1","0","0","0","0","1","7.3","7.3","0.9%"
"12","Travis Kelce (KC)","9","10","70","7.8","21","1","0","0","0","0","0","1","7.0","7.0","99.7%"
"13","Jake Ferguson (DAL)","6","7","70","11.7","27","1","0","0","0","0","0","1","7.0","7.0","82.4%"
"14","Pat Freiermuth (PIT)","3","3","22","7.3","19","0","1","0","0","0","1","1","6.2","6.2","48.7%"
"15","Elijah Higgins (ARI)","1","1","2","2.0","2","0","1","0","0","0","0","1","6.2","6.2","0.6%"
"16","Jonnu Smith (MIA)","5","8","62","12.4","17","0","0","1","-1","0","0","1","6.1","6.1","32.2%"
"17","Cole Kmet (CHI)","3","4","57","19.0","26","2","0","0","0","0","0","1","5.7","5.7","56.1%"
"18","Tyler Conklin (NYJ)","6","9","55","9.2","25","1","0","0","0","0","0","1","5.5","5.5","16.2%"
"19","Mark Andrews (BAL)","4","5","55","13.8","27","1","0","0","0","0","0","1","5.5","5.5","91.0%"
"20","Trey McBride (ARI)","6","9","53","8.8","22","1","0","0","0","0","0","1","5.3","5.3","98.4%"
"21","Colby Parkinson (LAR)","7","13","52","7.4","9","0","0","0","0","0","0","1","5.2","5.2","16.3%"
"22","Theo Johnson (NYG)","5","5","48","9.6","22","1","0","0","0","0","0","1","4.8","4.8","5.0%"
"23","Cade Otton (TB)","3","4","44","14.7","22","1","0","0","0","0","0","1","4.4","4.4","65.0%"
"24","Dalton Schultz (HOU)","4","6","34","8.5","18","0","0","0","0","0","0","1","3.4","3.4","57.5%"
"25","Dalton Kincaid (BUF)","2","6","34","17.0","26","1","0","0","0","0","0","1","3.4","3.4","83.7%"
"26","Hunter Henry (NE)","2","4","32","16.0","25","1","0","0","0","0","0","1","3.2","3.2","53.6%"
"27","Johnny Mundt (MIN)","2","2","31","15.5","20","1","0","0","0","0","0","1","3.1","3.1","0.6%"
"28","Mike Gesicki (CIN)","2","2","31","15.5","19","0","0","0","0","0","0","1","3.1","3.1","31.5%"
"29","Juwan Johnson (NO)","5","5","31","6.2","11","0","0","0","0","0","0","1","3.1","3.1","4.8%"
"30","Noah Gray (KC)","2","2","29","14.5","15","0","0","0","0","0","0","1","2.9","2.9","3.0%"
"31","Noah Fant (SEA)","3","3","24","8.0","12","0","0","0","0","0","0","1","2.4","2.4","15.3%"
"32","Gerald Everett (CHI)","2","2","22","11.0","17","0","0","0","0","0","0","1","2.2","2.2","1.0%"
"33","Brevyn Spann-Ford (DAL)","2","3","20","10.0","13","0","0","0","0","0","0","1","2.0","2.0","0.1%"
"34","Adam Trautman (DEN)","1","1","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"35","Luke Farrell (JAC)","2","2","17","8.5","11","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"36","Hunter Long (LAR)","2","2","16","8.0","9","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"37","David Njoku (CLE)","1","3","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","88.5%"
"38","AJ Barner (SEA)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","1.7%"
"39","Ja'Tavion Sanders (CAR)","3","5","13","4.3","10","0","0","0","0","0","0","1","1.3","1.3","5.0%"
"40","Zach Ertz (WAS)","2","8","10","5.0","7","0","0","0","0","0","0","1","1.0","1.0","54.2%"
"41","Erick All Jr. (CIN)","2","2","10","5.0","5","0","0","0","0","0","0","1","1.0","1.0","1.0%"
"42","Austin Hooper (NE)","1","3","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.7%"
"43","Luke Schoonmaker (DAL)","1","2","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","6.2%"
"44","Nate Adkins (DEN)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"45","Will Mallory (IND)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"46","Pharaoh Brown (SEA)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"47","Cade Stover (HOU)","2","2","6","3.0","5","0","0","0","0","0","0","1","0.6","0.6","0.7%"
"48","Darnell Washington (PIT)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.3%"
"49","Jody Fortson Jr. (KC)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"50","Drew Ogletree (IND)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"51","Tip Reiman (ARI)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"52","Lucas Krull (DEN)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.1%"
"53","Josiah Deguara (JAC)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"54","Matt Sokol (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Donald Parham Jr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"56","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"58","N'Keal Harry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","T.J. Hockenson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"60","Tommy Sweeney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Josh Oliver (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"62","Stephen Carlson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Andrew Beck (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Dawson Knox (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.3%"
"65","Irv Smith Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Drew Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"67","Feleipe Franks (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"69","Charlie Woerner (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Harrison Bryant (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"71","Mitchell Wilcox (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Dalton Keene (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Sean McKeon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Ben Sims (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"78","Brayden Willis (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Joel Wilson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Payne Durham (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","E.J. Jenkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Julian Hill (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Blake Whiteheart (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Luke Musgrave (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.4%"
"89","John Samuel Shenker (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Zaire Mitchell-Paden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Dallin Holker (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Jaheim Bell (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Thomas Odukoya (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Cole Fotheringham (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Tucker Fisk (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Jordan Murray (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Messiah Swinson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Devin Culp (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Treyton Welch (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Mason Pline (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Thomas Yassmin (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Shawn Bowman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Jack Westover (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","David Martin-Robinson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Qadir Ismail (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Brenden Bates (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"115","Ben Sinnott (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.3%"
"116","Leroy Watson IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Michael Mayer (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"118","Baylor Cupp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Greg Dulcich (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"120","Brock Wright (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"121","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Sammis Reyes (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Jack Stoll (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Quintin Morris (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Kenny Yeboah (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","John Bates (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","Kylen Granson (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"128","Sam LaPorta (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.8%"
"129","Josh Whyle (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Peyton Hendershot (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Zach Davidson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Grant Calcaterra (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"133","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"137","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Armani Rogers (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Cameron Latu (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Nikola Kalinic (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Chig Okonkwo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.8%"
"148","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"149","Davis Allen (LAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"150","Jeremy Ruckert (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"151","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Marcedes Lewis (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"163","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Robert Tonyan (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"166","Evan Engram (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.8%"
"167","Anthony Firkser (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Eric Saubert (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"169","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Durham Smythe (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"171","Will Dissly (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.7%"
"172","Ross Dwelley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Tanner Hudson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"174","Taysom Hill (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.2%"
"175","Dallas Goedert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.0%"
"176","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Hayden Hurst (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"178","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","MyCole Pruitt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"184","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"185","C.J. Uzomah (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Nick Vannett (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Geoff Swaim (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"188","Eric Tomlinson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Tommy Tremble (CAR)","1","2","7","7.0","7","0","0","0","0","0","1","1","-1.3","-1.3","0.1%"
""
""
"1","Cole Kmet (CHI)","5","5","70","14.0","31","2","2","0","0","0","0","1","19.0","19.0","56.1%"
"2","George Kittle (SF)","5","6","58","11.6","29","1","2","0","0","0","0","1","17.8","17.8","99.1%"
"3","Mark Andrews (BAL)","3","4","66","22.0","38","1","1","0","0","0","0","1","12.6","12.6","91.0%"
"4","Sam LaPorta (DET)","1","1","52","52.0","52","1","1","0","0","0","0","1","11.2","11.2","95.8%"
"5","Hunter Henry (NE)","3","5","41","13.7","30","1","1","0","0","0","0","1","10.1","10.1","53.6%"
"6","Trey McBride (ARI)","8","8","96","12.0","27","1","0","0","0","0","0","1","9.6","9.6","98.4%"
"7","Evan Engram (JAC)","10","10","102","10.2","24","1","0","0","0","0","1","1","8.2","8.2","86.8%"
"8","Cade Otton (TB)","2","6","15","7.5","8","0","1","0","0","0","0","1","7.5","7.5","65.0%"
"9","Dawson Knox (BUF)","1","1","12","12.0","12","0","1","0","0","0","0","1","7.2","7.2","6.3%"
"10","Brock Bowers (LV)","9","10","71","7.9","18","0","0","0","0","0","0","1","7.1","7.1","97.9%"
"11","Kyle Pitts (ATL)","3","5","70","23.3","52","1","0","0","0","0","0","1","7.0","7.0","89.9%"
"12","Zach Ertz (WAS)","4","5","68","17.0","24","2","0","0","0","0","0","1","6.8","6.8","54.2%"
"13","Grant Calcaterra (PHI)","4","4","67","16.8","34","2","0","0","0","0","0","1","6.7","6.7","0.6%"
"14","Noah Fant (SEA)","6","6","63","10.5","12","0","0","0","0","0","0","1","6.3","6.3","15.3%"
"15","Foster Moreau (NO)","2","2","54","27.0","41","1","0","0","0","0","0","1","5.4","5.4","0.9%"
"16","Dalton Kincaid (BUF)","6","7","51","8.5","15","0","0","0","0","0","0","1","5.1","5.1","83.7%"
"17","Ja'Tavion Sanders (CAR)","5","7","49","9.8","21","1","0","0","0","0","0","1","4.9","4.9","5.0%"
"18","Juwan Johnson (NO)","3","3","48","16.0","27","1","0","0","0","0","0","1","4.8","4.8","4.8%"
"19","Mo Alie-Cox (IND)","4","4","41","10.3","22","1","0","0","0","0","0","1","4.1","4.1","0.1%"
"20","Ben Sims (GB)","2","2","38","19.0","28","1","0","0","0","0","0","1","3.8","3.8","0.1%"
"21","David Njoku (CLE)","5","7","31","6.2","14","0","0","0","0","0","0","1","3.1","3.1","88.5%"
"22","Theo Johnson (NYG)","3","3","30","10.0","15","0","0","0","0","0","0","1","3.0","3.0","5.0%"
"23","Isaiah Likely (BAL)","2","4","27","13.5","18","0","0","0","0","0","0","1","2.7","2.7","46.3%"
"24","Dalton Schultz (HOU)","4","8","27","6.8","9","0","0","0","0","0","0","1","2.7","2.7","57.5%"
"25","Will Dissly (LAC)","4","5","26","6.5","20","1","0","0","0","0","0","1","2.6","2.6","30.7%"
"26","Drew Ogletree (IND)","2","2","24","12.0","22","1","0","0","0","0","0","1","2.4","2.4","0.0%"
"27","Harrison Bryant (LV)","3","5","24","8.0","14","0","0","0","0","0","0","1","2.4","2.4","0.1%"
"28","Pat Freiermuth (PIT)","2","3","16","8.0","8","0","0","0","0","0","0","1","1.6","1.6","48.7%"
"29","Tucker Kraft (GB)","2","4","13","6.5","8","0","0","1","2","0","0","1","1.5","1.5","45.0%"
